id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7514336.0,Charming & Stylish Studio on Beacon Hill; #11,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,219.0,1,177,5/6/2024,1.81,87,289,10,STR-415628
7527149.0,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,Beacon Hill,42.35623,-71.07023,Entire home/apt,721.0,4,141,6/12/2024,1.31,1,143,30,STR-410129
7531700.0,Charming & Stylish Studio on Beacon Hill; #3,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,343.0,1,193,5/12/2024,1.8,87,268,13,STR-415616
7611271.0,Spacious 4 BR | 2.5 BA Single-Family Home,953185,Katie,South Boston,42.333,-71.03544,Entire home/apt,355.0,29,120,8/23/2023,1.11,1,134,1,STR-399169
7618925.0,Modern Classic Boston Brownstone by LMA & T,11228809,Jonathan,Roxbury,42.32936,-71.09328,Entire home/apt,966.0,2,3,10/9/2016,0.03,6,9,0,STR-443395
7635616.0,Charming & Stylish Studio on Beacon Hill; #9,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,339.0,1,303,6/15/2024,2.89,87,266,27,STR-463202
7692933.0,Perfect for 1,9508341,Phyllis,Brighton,42.35642,-71.16411,Private room,85.0,29,319,6/2/2023,2.96,1,325,0,STR-405969
7694365.0,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,279.0,1,162,6/2/2024,1.67,87,354,26,STR-441251
7694559.0,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,147.0,1,160,6/16/2024,1.81,87,237,30,STR-441256
7713815.0,Charming & Stylish Studio on Beacon Hill; #2,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,276.0,1,192,6/20/2024,2.0,87,277,22,STR-415615
7728499.0,Charming & Stylish Studio on Beacon Hill; #8,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,292.0,1,358,6/9/2024,3.35,87,246,44,STR-415624
7832890.0,Comfy Beacon Hill Studio Great for Work Travel; #7,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,277.0,29,346,12/5/2023,3.53,87,220,11,STR-463200
7837202.0,Charming & Stylish Studio on Beacon Hill;#15,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,276.0,29,146,11/9/2023,1.48,87,257,2,STR-463214
7854872.0,Charming & Stylish Studio on Beacon Hill; #12,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,348.0,1,209,6/17/2024,1.99,87,287,22,STR-415630
7910223.0,"Charming home Away from Home, close to parks",30490577,Lori,Jamaica Plain,42.31689,-71.1004,Entire home/apt,145.0,2,309,6/7/2024,2.88,3,155,32,STR-398358
7911936.0,"Downtown Beacon Hill, Convenient, Comfy Studio; #1",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,293.0,1,208,6/19/2024,1.96,87,285,19,STR-415613
7916575.0,"Centrally located Studio in Boston ,#35",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,147.0,1,212,5/27/2024,2.39,87,245,25,STR-441248
8025718.0,"Charming Studio in Boston Brownstone, #6",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,196.0,29,114,11/19/2023,1.07,87,297,3,STR-463184
8082512.0,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,147.0,1,165,4/14/2024,1.56,87,255,9,STR-441247
8206536.0,"Centrally located Studio in the SouthEnd, #25",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,147.0,1,250,6/8/2024,2.84,87,204,41,LB-101763
8403945.0,"Charming Studio in Boston Brownstone, C. Ave #33",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,147.0,1,123,5/26/2024,1.38,87,284,5,STR-441257
8490356.0,Gorgeous and Bright Victorian Home,44581223,Andre,Hyde Park,42.25274,-71.11599,Private room,61.0,29,41,5/31/2023,0.39,5,173,0,STR-416718
8518237.0,Executive Garden Apartment,44851947,James,Brighton,42.34196,-71.16095,Entire home/apt,249.0,2,356,6/21/2024,3.34,1,99,30,STR-413555
8553163.0,"Boston, Back Bay Condo w/Private Roof Deck",8214532,Rob,Back Bay,42.34542,-71.08055,Entire home/apt,331.0,29,119,4/30/2022,1.35,1,233,0,Exempt: This listing is a unit used for furnished institutional or business stays
8596566.0,South End Boston Apartment with Private Garden,3668535,Jonas,South End,42.345741,-71.072525,Entire home/apt,346.0,3,43,5/27/2024,0.41,1,21,16,STR-544908
8634599.0,"Stunning suite, historic victorian",45402419,Jil,Jamaica Plain,42.30928,-71.11108,Private room,157.0,91,40,10/29/2019,0.38,3,365,0,STR-413427
8720718.0,Cozy studio apartment in Jamaica plain!,45771009,Riyo,Jamaica Plain,42.3168,-71.10721,Entire home/apt,111.0,2,619,6/14/2024,5.86,2,56,80,STR-383174
8732121.0,"Downtown Beacon Hill Convenient, Comfy Studio #10",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,219.0,1,300,4/29/2024,2.86,87,273,19,STR-463203
8734707.0,Suite Petite Attique by Longwood & Train,45824409,Celia,Roxbury,42.32776,-71.09194,Private room,139.0,4,216,6/7/2024,2.04,2,41,25,STR-516495
8904297.0,Cozy Double Times II,46575567,Sandy,Mattapan,42.27173,-71.07936,Private room,70.0,29,61,11/10/2019,0.62,2,365,0,STR-420874
8904656.0,Fireplace Haven,46575567,Sandy,Mattapan,42.2719,-71.07935,Private room,75.0,29,37,11/4/2019,0.44,2,365,0,STR-420874
8908145.0,"Elegant, spacious boudoir with fireplace.",45402419,Jil,Jamaica Plain,42.30861,-71.11105,Private room,323.0,91,15,10/21/2019,0.15,3,365,0,STR-413427
9030478.0,Modern/chic one-bedroom in eco Smart Home -Room #1,15975701,Taylor,Roxbury,42.31438197,-71.07606359,Private room,139.0,1,28,5/23/2024,1.81,1,75,26,STR-520018
9133627.0,Comfy Beacon Hill Studio Great for Work Travel; #4,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,278.0,1,268,6/4/2024,2.88,87,270,42,STR-415618
9148781.0,Your Home Base for 1+ Months | The Lincoln Suite,5430185,Laura And Olivia,South End,42.34299,-71.07305,Entire home/apt,231.0,91,20,12/18/2023,0.19,7,122,4,Exempt: This listing is a hotel or motel
9218312.0,"Arboretum retreat with AC, private bath, entrance.",47935411,Jone,Roslindale,42.29021,-71.13046,Private room,150.0,29,139,3/16/2020,1.35,1,90,0,STR-400545
9292118.0,Beautiful 2BD / 1 BA - 1st Floor,2935501,John,West Roxbury,42.27843,-71.16233,Entire home/apt,175.0,4,205,6/19/2024,1.96,1,29,33,STR-529396
9813223.0,"LOADED ALLSTON STUDIO: Steps to BU, BC & hospitals",25279966,Vj,Allston,42.34908,-71.13251,Entire home/apt,129.0,250,98,8/8/2023,0.94,2,6,3,STR-415701
9834727.0,"Hideaway in Boston's North End-""Little Italy""",50648271,Richard,North End,42.36594,-71.05669,Entire home/apt,257.0,29,178,11/6/2023,1.73,1,136,12,STR-553035
10132073.0,Extended stays,51992629,Jef,East Boston,42.37126,-71.03893,Entire home/apt,209.0,5,73,6/1/2024,0.75,1,209,6,STR-446458
10427199.0,The Boston Christopher Studio Suite,48494513,Inn Boston,South End,42.34244,-71.07936,Entire home/apt,219.0,29,103,2/29/2020,1.01,8,178,0,STR-423342
10427882.0,The Boston Christopher One Bedroom,48494513,Inn Boston,South End,42.34433,-71.07783,Entire home/apt,229.0,29,69,4/11/2021,0.68,8,179,0,STR-423339
10749312.0,Welcome to J.P.! 3BR near T w parking,55571157,Steve,Jamaica Plain,42.31659,-71.10565,Entire home/apt,399.0,3,45,4/16/2024,0.46,1,33,5,STR447709
10787333.0,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Ziyad,Roxbury,42.32777,-71.09331,Entire home/apt,143.0,5,84,6/17/2024,0.86,1,37,19,STR-481385
11202183.0,Second Oldest Home in Beacon Hill,58330337,Norah,Beacon Hill,42.35786,-71.06482,Entire home/apt,259.0,1,704,6/14/2024,7.21,1,93,104,STR-411266
11378662.0,Chic Seaport Studio| Close to BCEC|Walk Everywhere,3851718,Ting,South Boston Waterfront,42.34864,-71.04869,Entire home/apt,160.0,90,19,4/9/2022,0.32,1,356,0,STR-410445
11521541.0,Historic and Charming Brownstone,14133713,Katy,Charlestown,42.38231,-71.06871,Entire home/apt,1129.0,29,10,5/4/2018,0.1,1,242,0,STR-406505
11656698.0,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,Roxbury,42.32378,-71.09648,Entire home/apt,125.0,30,226,5/6/2024,2.25,4,204,1,Exempt: This listing is a unit used for furnished institutional or business stays
11799953.0,Pristine private apt South End Walk everywhere,62835472,Maja,South End,42.3428,-71.07836,Entire home/apt,255.0,29,67,6/8/2024,1.04,2,50,16,STR-545122
12191871.0,Luxury pet-friendly 2 bed by beautiful park!,314576,Josh,Jamaica Plain,42.31081,-71.09804,Entire home/apt,175.0,2,265,6/2/2024,2.74,1,329,37,STR-480955
12269155.0,Boston Apartment (North End),66084480,Richard,Downtown,42.36332,-71.05897,Entire home/apt,140.0,29,402,5/8/2024,4.03,1,359,5,STR-409365
12287958.0,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,South End,42.34218,-71.07334,Entire home/apt,268.0,3,70,5/17/2024,0.71,6,82,7,STR-454027
12409042.0,Close to Harvard - Zen Room Lic# STR383892,26956083,Todd,Allston,42.3605,-71.12633,Private room,79.0,3,320,6/6/2024,3.24,5,93,34,STR-383892
12618291.0,The 1880 House: Historic Single Family Victorian!,68502098,Kristen,West Roxbury,42.27947,-71.15314,Entire home/apt,750.0,30,12,10/28/2023,0.12,1,233,1,STR-397962
12672097.0,Boston Brownstone,46846483,Giannoula,Fenway,42.34626,-71.09049,Entire home/apt,286.0,2,273,5/28/2024,3.21,1,31,37,STR-546276
12901078.0,Mahar family room,27871799,Althea,Mattapan,42.27644,-71.07681,Private room,100.0,29,42,2/17/2020,0.43,6,325,0,STR-415845
12949270.0,"Elegant room, colorful artist home",18896448,Sandy,Jamaica Plain,42.32068245,-71.1142983,Private room,99.0,91,12,12/2/2016,0.12,2,179,0,STR-523050
13032590.0,3 bed apt next to T- fast wifi-off street parking,21745230,Jurek,Charlestown,42.38187,-71.07734,Entire home/apt,196.0,1,541,6/12/2024,5.56,11,215,60,STR-383106
13046581.0,Beautiful Apartment-5 Beds-Kitchen-Super Clean!,19488432,Xholion,West Roxbury,42.25979,-71.15911,Entire home/apt,144.0,3,249,5/8/2024,2.65,1,277,6,STR-391798
13091712.0,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,Charlestown,42.38061,-71.06905,Entire home/apt,529.0,2,60,4/19/2024,0.81,1,25,11,STR-388417
13189564.0,Historic townhouse in center of Boston,50767440,Renee,Downtown,42.36187,-71.05618,Entire home/apt,524.0,2,311,6/15/2024,3.22,1,24,40,STR-471118
13393418.0,*Airport/Dwtn/TD Garden/NorthEnd/Convention Ctr/T*,76181684,Sandra,East Boston,42.37611,-71.03578,Entire home/apt,142.0,1,818,6/21/2024,8.49,1,76,118,STR-476125
13613229.0,~*30min to Downtown*~ THE COSMOPOLITAN,14016102,Jovan,Hyde Park,42.26169,-71.11564,Entire home/apt,130.0,2,301,6/7/2024,3.44,3,296,49,STR-443131
13829133.0,Sunny studio in JP!,45771009,Riyo,Jamaica Plain,42.31642,-71.10672,Entire home/apt,110.0,2,427,6/16/2024,4.59,2,52,98,STR-383177
13866351.0,Beautiful and Cozy Entire Apt in Boston,45694133,Dawn-Marie,Dorchester,42.30003,-71.0788,Entire home/apt,185.0,5,101,6/8/2024,1.24,2,265,14,STR-526268
13959444.0,Beautiful Boston Brownstone,21609039,Susan,Roxbury,42.34042,-71.08363,Entire home/apt,493.0,29,57,11/20/2020,0.59,3,260,0,Exempt: This listing is a unit used for furnished institutional or business stays
14035943.0,Gorgeous Huge Rare Duplex sleeps 6  with  Parking,5578043,Dror,North End,42.364253,-71.052626,Entire home/apt,499.0,1,225,6/5/2024,2.43,1,311,16,STR-548561
14057466.0,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30314324,Eileen,Jamaica Plain,42.31316,-71.11279,Entire home/apt,156.0,5,218,6/19/2024,2.27,1,231,36,STR-386367
14071446.0,Twins in a peaceful room.,18896448,Sandy,Jamaica Plain,42.32143082,-71.11275149,Private room,99.0,91,8,12/6/2016,0.08,2,356,0,STR-523050
14086516.0,# friendly family home,27871799,Althea,Mattapan,42.27486,-71.077,Private room,125.0,1,75,10/23/2023,0.78,6,344,11,STR-415974
14105971.0,Tranquil Treetop Loft,79103444,Bruce,Jamaica Plain,42.30762,-71.10968,Entire home/apt,159.0,5,307,6/1/2024,3.19,1,132,21,STR-533079
14153636.0,King Zen Room near Harvard Biz School - STR383892,26956083,Todd,Allston,42.36151,-71.12658,Private room,81.0,3,300,6/3/2024,3.13,5,80,43,STR-383892
14186170.0,Cozy Condo in Center of Southie,8985714,Tj,South Boston,42.33194,-71.04729,Entire home/apt,400.0,2,64,12/10/2023,0.67,1,365,5,STR-446085
14196181.0,"NUSubmarine.#Boston,NU,Berklee,NEC,+Easy public T",50437930,Misha,Roxbury,42.33614,-71.08473,Entire home/apt,120.0,29,173,12/27/2023,1.85,2,41,2,STR-345786
14204600.0,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,North End,42.36704,-71.05376,Entire home/apt,469.0,10,303,6/7/2024,3.16,19,0,28,STR-441408
14242888.0,Blue Family  bedroom,27871799,Althea,Mattapan,42.27441,-71.0772,Private room,125.0,1,86,5/19/2024,0.9,6,356,6,STR-415974
14566378.0,"Fully-Equipped, Private 1st Floor 1-Bed/1-Bath Apt",25938192,Elena,Jamaica Plain,42.31700134,-71.10931396,Entire home/apt,165.0,3,134,6/19/2024,1.78,2,262,28,STR-552336
14566386.0,Fully-Equipped 2nd Floor 1-Bed 1-Bath Apt,25938192,Elena,Jamaica Plain,42.31701279,-71.10931396,Entire home/apt,164.0,3,224,6/7/2024,2.38,2,275,32,STR-544850
14573951.0,Welcoming 2 Bedroom Apt - Close proximity to MBTA,90309322,Kevin,Jamaica Plain,42.29835,-71.11372,Entire home/apt,176.0,2,226,6/10/2024,2.42,1,105,32,STR-525284
14682931.0,"Charming room, in hip JP near The T  #2",30490577,Lori,Jamaica Plain,42.31765,-71.10049,Private room,94.0,2,290,6/14/2024,3.05,3,69,42,STR-398358
14704252.0,Modern 3.5 BR Single Family Home,24358957,Bill,South Boston,42.33339,-71.05317,Entire home/apt,800.0,29,17,9/6/2019,0.19,1,358,0,STR-416496
14770892.0,"Victorian Charm, Modern Style w/Private Entrance",34055750,Philip And Ann,South End,42.34338,-71.06874,Entire home/apt,391.0,2,361,6/21/2024,3.8,1,218,67,STR-414322
14778561.0,"Mt Restmore, COZY spacious and Clean",44581223,Andre,Hyde Park,42.25302,-71.11591,Private room,64.0,29,49,4/19/2024,0.52,5,365,1,STR-416718
14820482.0,Historic townhouse in the heart of Boston,92648590,Paul,Bay Village,42.34873199,-71.06843567,Entire home/apt,379.0,3,203,6/14/2024,2.15,1,212,38,STR-445212
14868157.0,"Charming room, in hip JP near The T  #1",30490577,Lori,Jamaica Plain,42.31689,-71.10005,Private room,90.0,2,361,5/26/2024,3.81,3,141,48,STR-398358
14873100.0,"Large room, 2nd floor, wood floor, 27 Dexter Str.",26098645,Manuela,South Boston,42.33034,-71.05802,Private room,71.0,5,131,6/4/2024,1.39,5,85,17,STR-524662
14928081.0,"Rozinante - Queen, Harbor View",92691757,Melissa,Charlestown,42.37018,-71.06109,Private room,336.0,1,40,6/5/2024,0.49,8,151,8,STR-545898
14943350.0,219 on the Ocean with Private Bath,72139831,Robin,Dorchester,42.30755,-71.04739,Private room,97.0,1,378,6/16/2024,4.0,4,244,57,STR-383505
14950089.0,"""Casita"" on the Water - Harbor View",92691757,Melissa,Charlestown,42.3713,-71.06154,Private room,253.0,1,135,5/27/2024,1.43,8,106,37,STR-545898
14950328.0,"""Port"" View - Queen Ensuite",92691757,Melissa,Charlestown,42.37216,-71.05937,Private room,253.0,1,84,6/5/2024,0.89,8,108,14,STR-545898
14950476.0,Inn the Moment - Harbor View,92691757,Melissa,Charlestown,42.37006,-71.06159,Private room,336.0,1,49,10/22/2023,0.52,8,121,18,STR-545898
15016872.0,Washer+Dryer+Parking!*Private suite*Cul de sac*,34614605,Zvi,Brighton,42.34124,-71.15811,Entire home/apt,126.0,2,294,6/19/2024,3.57,1,71,49,STR-393765
15147053.0,Historic JP Brownstone with Parking. Pets Welcome!,14630158,Lynel,Jamaica Plain,42.30974,-71.10798,Entire home/apt,169.0,1,493,6/16/2024,5.3,1,54,92,STR-447200
15148487.0,BEAUTIFUL BEACON HILL 2 BEDROOM!,3731207,Kaitlyn,Beacon Hill,42.3575,-71.07138,Entire home/apt,400.0,4,423,6/4/2024,4.51,3,224,55,STR-416028
15172518.0,Spacious | Cozy | Brownstone on Comm | 1BR 1 BA #1,814298,Thatch,Back Bay,42.34914,-71.09072,Entire home/apt,175.0,90,54,11/30/2022,0.64,53,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
15222140.0,North End Efficient 3 BR | 1 BA in Little Italy,9410008,Jason,North End,42.3671,-71.05376,Entire home/apt,400.0,10,174,6/4/2024,1.85,19,205,11,STR-441409
15256830.0,Savin Hill by the Sea with Private Bath,72139831,Robin,Dorchester,42.3094,-71.04672,Private room,100.0,1,350,6/17/2024,3.75,4,228,48,STR-383505
15281436.0,Charming Oasis Near Downtown & Airport,5618949,Alan,East Boston,42.37814,-71.03272,Entire home/apt,169.0,29,61,11/30/2020,0.68,13,180,0,STR-419049
15342021.0,Harmonious and Friendly place #2,17736943,Drusilla,Dorchester,42.30702,-71.08369,Private room,60.0,29,132,10/28/2023,1.41,1,365,6,STR-413155
15376003.0,Spacious guest suite on Dorchester Heights,98244983,Kevin And Diane,South Boston,42.33385,-71.04569,Private room,150.0,2,336,6/20/2024,3.63,1,98,51,STR-383389
15521407.0,Large Private room in Savin Hill,72139831,Robin,Dorchester,42.30918,-71.04643,Private room,75.0,1,257,6/18/2024,2.76,4,58,47,STR-383505
15559436.0,"Beautifully renovated 1 Bed Apt. - Allston, Boston",100180968,Charles,Allston,42.3533,-71.12833,Entire home/apt,160.0,29,402,12/2/2022,4.46,1,333,0,STR-416677
15660279.0,Lrg 4 Bdrm Prvt. Patio Quiet Top Location Parking,66257167,Victoria,Bay Village,42.35027,-71.06853,Entire home/apt,206.0,2,297,12/10/2023,3.2,2,58,26,STR-445531
15819226.0,Back Bay Condo on Marlborough Street!,5139380,Cheryl,Back Bay,42.35125,-71.08667,Entire home/apt,500.0,29,31,5/29/2022,0.35,1,300,0,STR-416852
15821724.0,"Upscale 2 Bdrm Suite: Kitchen, Spa Bath, Laundry",44448784,Peter,Dorchester,42.28,-71.06983,Entire home/apt,121.0,5,209,6/19/2024,2.83,1,234,28,STR-544912
15832498.0,Victorian Treetop Apartment - Close to Everything!,102515900,Kenneth,Jamaica Plain,42.31764,-71.10922,Entire home/apt,355.0,7,73,6/8/2024,0.96,1,244,8,STR-402110
15901362.0,Fabulous North End 3 BR | 1.5 BA in Little Italy,9410008,Jason,North End,42.36753,-71.05266,Entire home/apt,642.0,7,168,6/2/2024,1.82,19,166,9,STR-441402
15974807.0,Sparkling Condo With Modern Amenities,10250028,Michelle,Allston,42.3587157,-71.1326206,Entire home/apt,550.0,1,173,6/19/2024,1.87,2,19,46,STR-411261
16013285.0,Clean & Spacious 2 bedroom Near Downtown,68235152,Shawn,Dorchester,42.29181,-71.05264,Entire home/apt,222.0,2,151,5/23/2024,1.75,1,185,12,STR-383333
16148182.0,~*Pet Friendly 30min to Downtown*~ THE BOSTONIAN,14016102,Jovan,Hyde Park,42.26219,-71.11598,Entire home/apt,130.0,2,270,6/16/2024,2.95,3,304,44,STR-443131
16233671.0,Garden room next to T stop/bus hub.,21745230,Jurek,Charlestown,42.38185,-71.07693,Private room,78.0,2,87,6/4/2024,1.03,11,204,17,STR-383107
16239455.0,Charming Loft with tub - 15min to downtown,6430732,Victoria/Tim,Dorchester,42.29303,-71.06693,Entire home/apt,151.0,3,107,6/7/2024,1.18,2,7,11,STR-551909
16272709.0,Roslindale private 2nd floor 2 bedroom apartment,69267172,Lynda,Roslindale,42.27486,-71.13495,Entire home/apt,112.0,29,46,3/15/2020,0.51,11,90,0,STR-416443
16364879.0,2 beds Garden Apt-calm oasis next to T stop -3 min,21745230,Jurek,Charlestown,42.38379,-71.0783,Private room,145.0,1,168,5/27/2024,1.85,11,196,12,STR-383107
16413314.0,Modern Brownstone - walk to Longwood Medical Area!,6570954,Tobias,Roxbury,42.32676,-71.09364,Private room,76.0,6,92,6/9/2024,1.03,1,59,30,STR-541538
16479752.0,Large bedroom- easy access to Boston and Cambridge,21745230,Jurek,Charlestown,42.38191,-71.07865,Private room,75.0,1,3,2/7/2020,0.03,11,85,0,STR-383106
16517776.0,Next to T stop-10 min to downtown Boston/Cambridge,21745230,Jurek,Charlestown,42.38183,-71.07888,Private room,86.0,1,95,6/1/2024,1.09,11,227,13,STR-383107
16692369.0,Bedroom in large apartment-access to Boston/Camb.,21745230,Jurek,Charlestown,42.38366,-71.0786,Private room,75.0,1,6,1/11/2019,0.07,11,167,0,STR-383106
16770690.0,Maria's JP Rental - Boston Duplex in Jamaica Plain,111344375,Maria,Jamaica Plain,42.30745,-71.11043,Entire home/apt,190.0,4,85,6/1/2024,1.21,1,159,13,STR-436507
16892278.0,Fantastic 2 Bedroom Apartment,37177446,Nelson And Marlene,Roslindale,42.27781,-71.11602,Entire home/apt,200.0,3,56,3/4/2024,0.65,1,68,3,STR-415843
16894082.0,South Boston. Minutes away from Convention Center,27636546,Tanya & Simon.,South Boston,42.33509,-71.0288,Entire home/apt,290.0,2,50,12/18/2020,0.57,1,219,0,STR-523715
16909100.0,Modern luxe 1st Flr apartment steps from the train,68078375,Ann-Marie & George,Jamaica Plain,42.32036,-71.10403,Entire home/apt,299.0,3,140,6/17/2024,1.6,1,300,55,STR-544846
